codigo,basureros,rank_basureros,reporte_falta_agua,rank_reporteagua,reportesretio,rank_reporteretio,aguaresidual,rank_aguaresidual,adecuacinsanitaria,rank_adecuacionsanitaria,fbasureros,freporte_falta_agua,freportesretio,faguaresidual,fadecuacinsanitaria,ranking
15450,0,1,0,1,0,1,0,1,.91159999,3,1,1,1,1,4,2
15460,0,1,0,1,0,1,0,1,.89240003,2,1,1,1,1,4,2
15470,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15500,0,1,0,1,0,1,0,1,.9429,3,1,1,1,1,3,2
15510,0,1,0,1,2,5,0,1,.92369998,3,1,1,5,1,4,3
15520,0,1,8,4,1,4,0,1,.85339999,2,1,5,5,1,4,3
15530,1,5,1,2,0,1,0,1,.94709998,3,5,4,1,1,3,3
15540,0,1,0,1,0,1,0,1,.98930001,4,1,1,1,1,2,2
15600,0,1,0,,1,4,0,1,.82569999,2,1,1,5,1,5,3
15600,0,1,0,,1,4,0,1,.91399997,3,1,1,5,1,4,3
15610,0,1,0,1,0,1,0,1,.92210001,3,1,1,1,1,4,2
15620,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15630,0,1,0,1,0,1,0,1,.93370003,3,1,1,1,1,3,2
15640,0,1,0,,0,,0,1,.91399997,3,1,1,1,1,4,2
15640,0,1,0,,0,,0,1,.82569999,2,1,1,1,1,5,2
15640,0,1,0,,0,,0,1,.95190001,4,1,1,1,1,3,2
15650,0,1,0,1,0,1,0,1,.8495,2,1,1,1,1,4,2
15660,0,1,0,,0,1,0,1,.82569999,2,1,1,1,1,5,2
15660,0,1,0,,0,1,0,1,.91399997,3,1,1,1,1,4,2
15669,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15670,0,1,0,1,0,1,0,1,.90469998,3,1,1,1,1,4,2
15680,0,1,0,,0,1,0,1,.91399997,3,1,1,1,1,4,2
15680,0,1,0,,0,1,0,1,.82569999,2,1,1,1,1,5,2
15700,0,1,0,1,1,4,0,1,.95649999,4,1,1,5,1,3,3
15710,0,1,0,1,0,1,0,1,.65820003,1,1,1,1,1,5,2
15720,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15730,0,1,0,1,1,4,0,1,.98100001,4,1,1,5,1,3,3
15740,0,1,0,1,0,1,0,1,.92659998,3,1,1,1,1,4,2
15750,0,1,0,1,0,1,0,1,.91420001,3,1,1,1,1,4,2
15800,0,1,0,1,1,4,0,1,.99680001,5,1,1,5,1,2,2
15810,0,1,0,1,0,1,1,5,.95709997,4,1,1,1,5,3,3
15820,0,1,0,1,0,1,1,5,.9806,4,1,1,1,5,3,3
15829,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15830,0,1,0,1,0,1,0,1,.98070002,4,1,1,1,1,3,2
15840,0,1,0,1,0,1,0,1,.95590001,4,1,1,1,1,3,2
15850,0,1,1,2,0,1,0,1,.935,3,1,4,1,1,3,2
15860,0,1,0,1,2,5,0,1,.84689999,2,1,1,5,1,4,3
15870,0,1,0,1,0,1,0,1,.99919999,5,1,1,1,1,2,2
15900,0,1,0,1,0,1,0,1,.99419999,5,1,1,1,1,2,2
15909,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15940,0,1,0,1,0,1,0,1,.96759999,4,1,1,1,1,3,2
15950,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15960,0,1,0,1,2,5,0,1,.99669999,5,1,1,5,1,2,2
15968,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15970,0,1,0,1,0,1,0,1,.99370003,5,1,1,1,1,2,2
15980,0,1,0,1,0,1,0,1,1,5,1,1,1,1,2,2
15990,0,1,0,1,0,1,0,1,.95590001,4,1,1,1,1,3,2
16000,1,5,0,,0,,0,1,.87440002,2,5,1,1,1,4,3
16000,1,5,0,,0,,0,1,.80190003,1,5,1,1,1,5,3
16000,1,5,0,,0,,0,1,.69749999,1,5,1,1,1,5,3
16001,1,5,0,1,0,,1,5,1,,5,1,1,5,2,4
16010,0,1,0,,0,,0,1,.89520001,2,1,1,1,1,4,2
16010,0,1,0,,0,,0,1,.90930003,3,1,1,1,1,4,2
16010,0,1,0,,0,,0,1,.99299997,5,1,1,1,1,2,2
16010,0,1,0,,0,,0,1,.99580002,5,1,1,1,1,2,2
16010,0,1,0,,0,,0,1,.99580002,5,1,1,1,1,2,2
16010,0,1,0,,0,,0,1,.99580002,5,1,1,1,1,2,2
16010,0,1,0,,0,,0,1,.99580002,5,1,1,1,1,2,2
16019,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16020,1,5,0,,0,,0,1,.91339999,3,5,1,1,1,4,3
16020,1,5,0,,0,,0,1,.93150002,3,5,1,1,1,3,3
16029,0,1,1,2,0,1,0,1,.93800002,3,1,4,1,1,3,2
16030,0,1,0,,0,,0,1,.97729999,4,1,1,1,1,3,2
16030,0,1,0,,0,,0,1,.94730002,3,1,1,1,1,3,2
16030,0,1,0,,0,,0,1,.97790003,4,1,1,1,1,3,2
16030,0,1,0,,0,,0,1,.97790003,4,1,1,1,1,3,2
16030,0,1,0,,0,,0,1,.97790003,4,1,1,1,1,3,2
16034,1,5,7,4,1,4,0,1,.97250003,4,5,5,5,1,3,4
16035,0,1,0,,0,,0,1,.86949998,2,1,1,1,1,4,2
16035,0,1,0,,0,,0,1,.67610002,1,1,1,1,1,5,2
16036,0,,17,4,0,1,0,,1,,1,5,1,1,2,2
16038,0,1,2,3,0,1,0,1,.62330002,1,1,4,1,1,5,3
16039,0,,4,4,0,1,0,,1,,1,4,1,1,2,2
16040,0,1,0,,0,,0,1,.55900002,1,1,1,1,1,5,2
16040,0,1,0,,0,,0,1,.80419999,1,1,1,1,1,5,2
16050,0,1,0,,0,,0,1,.86870003,2,1,1,1,1,4,2
16050,0,1,0,,0,,0,1,.89480001,2,1,1,1,1,4,2
16050,0,1,0,,0,,0,1,.99580002,5,1,1,1,1,2,2
16057,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16058,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16059,0,,0,,0,,0,,1,,1,1,1,1,2,2
16059,0,,0,,0,,0,,1,,1,1,1,1,2,2
16060,0,1,3,3,0,1,0,1,.65439999,1,1,4,1,1,5,3
16070,0,1,0,,0,,0,1,.9777,4,1,1,1,1,3,2
16070,0,1,0,,0,,0,1,.87349999,2,1,1,1,1,4,2
16070,0,1,0,,0,,0,1,.94029999,3,1,1,1,1,3,2
16070,0,1,0,,0,,0,1,.87720001,2,1,1,1,1,4,2
16080,0,1,0,,0,,0,1,.78439999,1,1,1,1,1,5,2
16080,0,1,0,,0,,0,1,.7202,1,1,1,1,1,5,2
16080,0,1,0,,0,,0,1,.81449997,2,1,1,1,1,5,2
16080,0,1,0,,0,,0,1,.75569999,1,1,1,1,1,5,2
16090,1,5,0,,0,,0,1,.88,2,5,1,1,1,4,3
16090,1,5,0,,0,,0,1,.9928,5,5,1,1,1,2,3
16090,1,5,0,,0,,0,1,.90130001,2,5,1,1,1,4,3
16090,1,5,0,,0,,0,1,.90130001,2,5,1,1,1,4,3
16095,0,,11,4,0,1,0,,1,,1,5,1,1,2,2
16098,0,,2,3,0,1,0,,1,,1,4,1,1,2,2
16099,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16100,0,1,3,3,0,1,0,1,.88249999,2,1,4,1,1,4,3
16105,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16200,0,1,59,5,0,1,0,1,.86940002,2,1,5,1,1,4,3
16210,0,1,0,1,0,1,0,1,.91479999,3,1,1,1,1,4,2
16220,0,,10,4,0,1,0,,1,,1,5,1,1,2,2
16240,0,,312,5,0,,0,,1,,1,5,1,1,2,2
16240,0,,312,5,0,,0,,1,,1,5,1,1,2,2
16244,0,,6,4,0,1,0,,1,,1,5,1,1,2,2
16247,0,,7,4,0,1,0,,1,,1,5,1,1,2,2
16248,0,,17,4,0,1,0,,1,,1,5,1,1,2,2
16300,0,1,4,4,0,1,0,1,.84460002,2,1,4,1,1,4,3
16310,0,1,1,2,0,1,0,1,.74489999,1,1,4,1,1,5,3
16320,0,1,0,1,0,1,0,1,.79329997,1,1,1,1,1,5,2
16330,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16340,0,1,0,1,0,1,0,1,.81029999,1,1,1,1,1,5,2
16400,0,1,10,4,0,1,0,1,.78210002,1,1,5,1,1,5,3
16410,0,1,0,1,0,1,0,1,.81599998,2,1,1,1,1,5,2
16420,0,1,2,3,0,1,0,1,.76789999,1,1,4,1,1,5,3
16428,0,1,0,1,0,1,0,1,.68559998,1,1,1,1,1,5,2
16429,0,1,8,4,0,1,0,1,.80019999,1,1,5,1,1,5,3
16430,0,1,1,2,0,1,0,1,.88690001,2,1,4,1,1,4,3
16440,0,1,0,1,0,1,0,1,.67919999,1,1,1,1,1,5,2
16443,0,1,0,1,0,1,0,1,.7184,1,1,1,1,1,5,2
16450,0,1,1268,5,0,1,0,1,.7335,1,1,5,1,1,5,3
16457,0,1,1,2,0,1,0,1,.65259999,1,1,4,1,1,5,3
16459,0,1,20,5,1,4,0,1,.58899999,1,1,5,5,1,5,4
16500,0,,0,,1,4,0,,1,,1,1,5,1,2,2
16510,0,,26,5,0,1,0,,1,,1,5,1,1,2,2
16513,0,1,0,,0,,0,1,.83539999,2,1,1,1,1,5,2
16513,0,1,0,,0,,0,1,.79869998,1,1,1,1,1,5,2
16514,0,1,0,,0,,0,1,.73900002,1,1,1,1,1,5,2
16514,0,1,0,,0,,0,1,.6753,1,1,1,1,1,5,2
16514,0,1,0,,0,,0,1,.74669999,1,1,1,1,1,5,2
16515,0,,154,5,0,1,0,,1,,1,5,1,1,2,2
16520,0,1,403,5,0,,0,1,.7367,1,1,5,1,1,5,3
16520,0,1,403,5,0,,0,1,.7367,1,1,5,1,1,5,3
16530,0,1,2,3,0,,0,1,.49470001,1,1,4,1,1,5,3
16530,0,1,2,3,0,,0,1,.49470001,1,1,4,1,1,5,3
16533,0,1,1,2,0,1,0,1,.67250001,1,1,4,1,1,5,3
16550,0,1,36,5,0,,0,1,.85699999,2,1,5,1,1,4,3
16550,0,1,36,5,0,,0,1,.85699999,2,1,5,1,1,4,3
16600,0,1,125,5,0,1,0,1,.72469997,1,1,5,1,1,5,3
16604,0,1,1,2,0,1,0,1,.41330001,1,1,4,1,1,5,3
16605,0,1,68,5,0,1,0,1,.55470002,1,1,5,1,1,5,3
16606,0,1,0,1,0,1,0,1,.3766,1,1,1,1,1,5,2
16607,0,1,3,3,0,1,0,1,.44069999,1,1,4,1,1,5,3
16609,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16610,0,1,520,5,0,1,0,1,.6821,1,1,5,1,1,5,3
16614,0,1,0,1,0,1,0,1,.53960001,1,1,1,1,1,5,2
16615,0,1,0,1,0,1,0,1,.23649999,1,1,1,1,1,5,2
16616,0,1,15,4,0,1,0,1,.57779998,1,1,5,1,1,5,3
16617,0,1,0,1,0,1,0,1,.52060002,1,1,1,1,1,5,2
16620,0,1,11,4,0,1,0,1,.71069998,1,1,5,1,1,5,3
16629,0,1,0,,0,,0,1,.83389997,2,1,1,1,1,5,2
16629,0,1,0,,0,,0,1,.6534,1,1,1,1,1,5,2
16630,0,1,0,1,0,1,0,1,.59909999,1,1,1,1,1,5,2
16640,0,1,4,4,0,1,0,1,.54979998,1,1,4,1,1,5,3
16710,0,1,27,5,0,1,0,1,.80260003,1,1,5,1,1,5,3
16720,0,1,9,4,0,1,0,1,.58279997,1,1,5,1,1,5,3
16739,0,1,154,5,0,1,0,1,.86669999,2,1,5,1,1,4,3
16740,0,1,1,2,0,1,0,1,.89319998,2,1,4,1,1,4,3
16749,0,1,0,1,1,4,0,1,.72970003,1,1,1,5,1,5,3
16750,0,1,0,1,0,1,0,1,.92140001,3,1,1,1,1,4,2
16770,0,1,0,1,0,1,0,1,.78960001,1,1,1,1,1,5,2
16776,0,1,0,,0,,0,1,.73680001,1,1,1,1,1,5,2
16776,0,1,0,,0,,0,1,.89850003,2,1,1,1,1,4,2
16776,0,1,0,,0,,0,1,.89850003,2,1,1,1,1,4,2
16780,0,1,0,,0,,0,1,.79869998,1,1,1,1,1,5,2
16780,0,1,0,,0,,0,1,.56590003,1,1,1,1,1,5,2
16780,0,1,0,,0,,0,1,.68150002,1,1,1,1,1,5,2
16780,0,1,0,,0,,0,1,.70340002,1,1,1,1,1,5,2
16780,0,1,0,,0,,0,1,.028999999,1,1,1,1,1,5,2
16780,0,1,0,,0,,0,1,.028999999,1,1,1,1,1,5,2
16797,0,1,823,5,0,1,0,1,.8373,2,1,5,1,1,5,3
16799,0,1,23,5,0,1,0,1,.53579998,1,1,5,1,1,5,3
16800,0,1,23,5,0,1,1,5,.88810003,2,1,5,1,5,4,4
16808,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16809,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16810,0,1,0,,0,,0,1,.75999999,1,1,1,1,1,5,2
16810,0,1,0,,0,,0,1,.8549,2,1,1,1,1,4,2
16810,0,1,0,,0,,0,1,.8549,2,1,1,1,1,4,2
16810,0,1,0,,0,,0,1,.71259999,1,1,1,1,1,5,2
16810,0,1,0,,0,,0,1,.71259999,1,1,1,1,1,5,2
16810,0,1,0,,0,,0,1,.71259999,1,1,1,1,1,5,2
16810,0,1,0,,0,,0,1,.71259999,1,1,1,1,1,5,2
16813,0,1,0,1,0,1,0,1,.4183,1,1,1,1,1,5,2
16819,1,5,1,2,0,,1,5,1,,5,4,1,5,2,4
16819,1,5,1,2,0,,1,5,1,,5,4,1,5,2,4
16840,0,1,1,2,0,,0,1,.71460003,1,1,4,1,1,5,3
16840,0,1,1,2,0,,0,1,.71460003,1,1,4,1,1,5,3
16850,0,1,0,1,0,,0,1,.61150002,1,1,1,1,1,5,2
16850,0,1,0,1,0,,0,1,.61150002,1,1,1,1,1,5,2
16860,0,1,3,3,0,1,0,1,.66320002,1,1,4,1,1,5,3
16866,0,,53,5,0,1,0,,1,,1,5,1,1,2,2
16869,0,,0,,0,1,0,,1,,1,1,1,1,2,2
16870,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
16880,0,1,120,5,0,,0,1,.7809,1,1,5,1,1,5,3
16880,0,1,120,5,0,,0,1,.7809,1,1,5,1,1,5,3
16880,0,1,120,5,0,,0,1,.7809,1,1,5,1,1,5,3
16888,0,,0,,0,,0,,1,,1,1,1,1,2,2
16888,0,,0,,0,,0,,1,,1,1,1,1,2,2
16888,0,,0,,0,,0,,1,,1,1,1,1,2,2
16889,0,,4,4,0,1,0,,1,,1,4,1,1,2,2
16900,0,1,8,4,0,1,0,1,.5747,1,1,5,1,1,5,3
16908,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
16909,0,,3,3,0,1,0,,1,,1,4,1,1,2,2
16910,0,,0,,0,1,0,,1,,1,1,1,1,2,2
52105,0,,0,,1,4,0,,1,,1,1,5,1,2,2
52764,0,,0,,1,4,0,,1,,1,1,5,1,2,2
52780,0,,0,,1,4,0,,1,,1,1,5,1,2,2
52786,0,,0,,1,4,0,,1,,1,1,5,1,2,2
52787,0,,0,,1,4,0,,1,,1,1,5,1,2,2
52927,0,,0,,2,5,0,,1,,1,1,5,1,2,2
53000,0,,0,,2,5,0,,1,,1,1,5,1,2,2
53050,0,,0,,1,4,0,,1,,1,1,5,1,2,2
53100,0,,0,,6,5,0,,1,,1,1,5,1,2,2
53160,0,,0,,1,4,0,,1,,1,1,5,1,2,2
53200,0,,0,,1,4,0,,1,,1,1,5,1,2,2
53310,0,,0,,1,4,0,,1,,1,1,5,1,2,2
53370,0,,0,,1,4,0,,1,,1,1,5,1,2,2
53398,0,,0,,4,5,0,,1,,1,1,5,1,2,2
53489,0,,0,,1,4,0,,1,,1,1,5,1,2,2
53910,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54000,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54015,0,,0,,2,5,0,,1,,1,1,5,1,2,2
54020,0,,0,,3,5,0,,1,,1,1,5,1,2,2
54080,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54150,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54180,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54720,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54730,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54745,0,,0,,6,5,0,,1,,1,1,5,1,2,2
54769,0,,0,,2,5,0,,1,,1,1,5,1,2,2
54879,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54900,0,,0,,3,5,0,,1,,1,1,5,1,2,2
54913,0,,0,,1,4,0,,1,,1,1,5,1,2,2
54949,0,,0,,1,4,0,,1,,1,1,5,1,2,2
55000,0,,0,,1,4,0,,1,,1,1,5,1,2,2
55070,0,,0,,1,4,0,,1,,1,1,5,1,2,2
55280,0,,0,,2,5,0,,1,,1,1,5,1,2,2
55349,0,,0,,2,5,0,,1,,1,1,5,1,2,2
55390,0,,0,,1,4,0,,1,,1,1,5,1,2,2
55700,0,,0,,1,4,0,,1,,1,1,5,1,2,2
55719,0,,0,,1,4,0,,1,,1,1,5,1,2,2
55760,0,,0,,1,4,0,,1,,1,1,5,1,2,2
56400,0,,0,,1,4,0,,1,,1,1,5,1,2,2
56615,0,,0,,2,5,0,,1,,1,1,5,1,2,2
56619,0,,0,,1,4,0,,1,,1,1,5,1,2,2
57100,0,,0,,4,5,0,,1,,1,1,5,1,2,2
57120,0,,0,,1,4,0,,1,,1,1,5,1,2,2
57170,0,,0,,3,5,0,,1,,1,1,5,1,2,2
57185,0,,0,,1,4,0,,1,,1,1,5,1,2,2
57200,0,,0,,2,5,0,,1,,1,1,5,1,2,2
57310,0,,0,,1,4,0,,1,,1,1,5,1,2,2
