codigo,basureros,reporte_falta_agua,reportesretio,aguaresidual,adecuacinsanitaria,fbasureros,freporte_falta_agua,freportesretio,faguaresidual,fadecuacinsanitaria,ranking
16840,0,1,0,0,.7146,1,4,1,1,5,5
16840,0,1,0,0,,1,4,1,1,,0
16850,0,0,0,0,,1,1,1,1,,0
16850,0,0,0,0,.6115,1,1,1,1,5,5
16860,0,3,0,0,.6632,1,4,1,1,5,5
16866,0,53,0,0,,1,5,1,1,,0
16869,0,0,0,0,,1,1,1,1,,0
16870,0,1,0,0,,1,4,1,1,,0
16880,0,120,0,0,,1,5,1,1,,0
16880,0,120,0,0,,1,5,1,1,,0
16880,0,120,0,0,.7809,1,5,1,1,5,5
16888,0,0,0,0,,1,1,1,1,,0
16888,0,0,0,0,,1,1,1,1,,0
16888,0,0,0,0,,1,1,1,1,,0
16889,0,4,0,0,,1,4,1,1,,0
16900,0,8,0,0,.5747,1,5,1,1,5,5
16908,0,1,0,0,,1,4,1,1,,0
16909,0,3,0,0,,1,4,1,1,,0
16910,0,0,0,0,,1,1,1,1,,0
52105,0,0,1,0,,1,1,5,1,,0
52764,0,0,1,0,,1,1,5,1,,0
52780,0,0,1,0,,1,1,5,1,,0
52786,0,0,1,0,,1,1,5,1,,0
52787,0,0,1,0,,1,1,5,1,,0
52927,0,0,2,0,,1,1,5,1,,0
53000,0,0,2,0,,1,1,5,1,,0
53050,0,0,1,0,,1,1,5,1,,0
53100,0,0,6,0,,1,1,5,1,,0
53160,0,0,1,0,,1,1,5,1,,0
53200,0,0,1,0,,1,1,5,1,,0
53310,0,0,1,0,,1,1,5,1,,0
53370,0,0,1,0,,1,1,5,1,,0
53398,0,0,4,0,,1,1,5,1,,0
53489,0,0,1,0,,1,1,5,1,,0
53910,0,0,1,0,,1,1,5,1,,0
54000,0,0,1,0,,1,1,5,1,,0
54015,0,0,2,0,,1,1,5,1,,0
54020,0,0,3,0,,1,1,5,1,,0
54080,0,0,1,0,,1,1,5,1,,0
54150,0,0,1,0,,1,1,5,1,,0
54180,0,0,1,0,,1,1,5,1,,0
54720,0,0,1,0,,1,1,5,1,,0
54730,0,0,1,0,,1,1,5,1,,0
54745,0,0,6,0,,1,1,5,1,,0
54769,0,0,2,0,,1,1,5,1,,0
54879,0,0,1,0,,1,1,5,1,,0
54900,0,0,3,0,,1,1,5,1,,0
54913,0,0,1,0,,1,1,5,1,,0
54949,0,0,1,0,,1,1,5,1,,0
55000,0,0,1,0,,1,1,5,1,,0
55070,0,0,1,0,,1,1,5,1,,0
55280,0,0,2,0,,1,1,5,1,,0
55349,0,0,2,0,,1,1,5,1,,0
55390,0,0,1,0,,1,1,5,1,,0
55700,0,0,1,0,,1,1,5,1,,0
55719,0,0,1,0,,1,1,5,1,,0
55760,0,0,1,0,,1,1,5,1,,0
56400,0,0,1,0,,1,1,5,1,,0
56615,0,0,2,0,,1,1,5,1,,0
56619,0,0,1,0,,1,1,5,1,,0
57100,0,0,4,0,,1,1,5,1,,0
57120,0,0,1,0,,1,1,5,1,,0
57170,0,0,3,0,,1,1,5,1,,0
57185,0,0,1,0,,1,1,5,1,,0
57200,0,0,2,0,,1,1,5,1,,0
57310,0,0,1,0,,1,1,5,1,,0
2240,0,0,0,0,.9369,1,1,1,1,3,3
